Time,Temperature(C),RH,UV Index,Pressure(mbar),Precipitation,Image URL,,,,,
"April 17, 2016 at 06:41PM",10.7,32,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWvnpmqoZo=.jpg,,,,,
"April 17, 2016 at 06:47PM",10,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWvnpqkmp4=.jpg,,,,,
"April 17, 2016 at 06:50PM",9.62,40,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWvnpqloZ0=.jpg,,,,,
"April 17, 2016 at 06:53PM",9.47,41,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWvnpqnnp4=.jpg,,,,,
"April 17, 2016 at 07:04PM",9.44,41,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWvnpqpm5w=.jpg,,,,,
"April 17, 2016 at 07:04PM",9.54,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwlZGknZw=.jpg,,,,,
"April 17, 2016 at 07:12PM",9.53,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwlZGpmpw=.jpg,,,,,
"April 17, 2016 at 07:16PM",9.53,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwlZGsmJ0=.jpg,,,,,
"April 17, 2016 at 07:20PM",9.52,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwlZKkmZ0=.jpg,,,,,
"April 17, 2016 at 07:23PM",9.47,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 07:30PM",9.53,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 07:35PM",9.56,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 07:40PM",9.55,37,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 07:45PM",9.55,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 07:50PM",9.52,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 07:55PM",9.44,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:00PM",9.38,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:05PM",9.31,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:10PM",9.28,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:15PM",9.21,38,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:20PM",9.11,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:25PM",9.07,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:30PM",8.99,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:35PM",8.92,39,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:40PM",8.86,40,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:45PM",8.77,40,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:50PM",8.75,40,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 08:55PM",8.68,41,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:00PM",8.59,41,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:05PM",8.57,42,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:10PM",8.49,42,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:16PM",8.42,42,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:31PM",8.37,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:36PM",8.37,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:41PM",8.29,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:46PM",8.25,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:51PM",8.24,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 09:56PM",8.18,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:01PM",8.22,43,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:06PM",8.18,44,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:11PM",8.15,44,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:16PM",8.03,45,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:21PM",7.96,46,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:26PM",7.94,45,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:31PM",7.93,46,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:36PM",7.96,46,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:41PM",7.92,47,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:46PM",7.84,47,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:51PM",7.81,47,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 10:56PM",7.71,47,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:01PM",7.62,49,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:06PM",7.49,50,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:11PM",7.24,52,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:16PM",7.09,52,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:21PM",7.1,52,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:26PM",7.08,53,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:31PM",6.89,54,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:36PM",6.77,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:41PM",6.71,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:47PM",6.66,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:52PM",6.58,56,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 17, 2016 at 11:57PM",6.49,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:02AM",6.44,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:07AM",6.42,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:12AM",6.43,56,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:17AM",6.36,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:22AM",6.37,55,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:27AM",6.35,56,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:32AM",6.36,56,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:37AM",6.14,57,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:42AM",5.94,58,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 12:47AM",5.88,59,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:02AM",5.6,60,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:07AM",5.59,60,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:12AM",5.71,58,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:17AM",5.58,58,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:22AM",5.53,59,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:27AM",5.45,60,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:32AM",5.43,60,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:37AM",5.44,60,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:42AM",5.38,60,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 01:47AM",5.31,61,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:03AM",4.98,61,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:08AM",4.82,62,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:13AM",4.65,63,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:18AM",4.38,64,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:23AM",4.26,66,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:25AM",4.11,67,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:30AM",4.06,67,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:35AM",3.91,68,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:40AM",3.68,70,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:45AM",3.56,71,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:50AM",3.27,72,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 02:55AM",3.03,74,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:01AM",2.94,75,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:06AM",2.73,77,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:11AM",2.56,79,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:16AM",2.51,79,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:21AM",2.52,78,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:26AM",2.51,80,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:31AM",2.36,81,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:36AM",2.13,83,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:41AM",2.01,84,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:46AM",1.92,86,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:51AM",1.86,89,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 03:56AM",1.74,87,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:01AM",1.68,88,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:06AM",1.63,88,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:11AM",1.58,88,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:16AM",1.47,89,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:31AM",1.4,90,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:36AM",1.38,90,1,,TRUE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:41AM",1.38,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 04:46AM",1.37,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 05:01AM",1.33,93,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 05:06AM",1.39,93,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 05:11AM",1.41,93,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 05:17AM",1.43,93,1,,FALSE,http://storage.googleapis.com/bloomsky-img/null=.jpg,,,,,
"April 18, 2016 at 05:22AM",1.45,92,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJilmJw=.jpg,,,,,
"April 18, 2016 at 05:25AM",1.47,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJimn50=.jpg,,,,,
"April 18, 2016 at 05:28AM",1.48,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJionJw=.jpg,,,,,
"April 18, 2016 at 05:36AM",1.53,92,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJitnpk=.jpg,,,,,
"April 18, 2016 at 05:39AM",1.53,91,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJmlmps=.jpg,,,,,
"April 18, 2016 at 05:51AM",1.62,91,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJmqmJ4=.jpg,,,,,
"April 18, 2016 at 05:51AM",1.59,90,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJmsoZo=.jpg,,,,,
"April 18, 2016 at 05:54AM",1.6,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJqknZw=.jpg,,,,,
"April 18, 2016 at 05:56AM",1.57,91,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJqln5g=.jpg,,,,,
"April 18, 2016 at 06:04AM",1.62,91,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJqnnJY=.jpg,,,,,
"April 18, 2016 at 06:04AM",1.65,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJqqnZc=.jpg,,,,,
"April 18, 2016 at 06:07AM",1.65,90,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJqsmZo=.jpg,,,,,
"April 18, 2016 at 06:10AM",1.69,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmJqtoJo=.jpg,,,,,
"April 18, 2016 at 06:10AM",1.69,91,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZGkmZo=.jpg,,,,,
"April 18, 2016 at 06:13AM",1.62,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZGloJk=.jpg,,,,,
"April 18, 2016 at 06:16AM",1.53,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZGnnZg=.jpg,,,,,
"April 18, 2016 at 06:19AM",1.47,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZGpmpk=.jpg,,,,,
"April 18, 2016 at 06:22AM",1.43,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZGqoZc=.jpg,,,,,
"April 18, 2016 at 06:25AM",1.42,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZGtm5c=.jpg,,,,,
"April 18, 2016 at 06:28AM",1.38,92,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZKlmJg=.jpg,,,,,
"April 18, 2016 at 06:33AM",1.33,92,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZKnoJg=.jpg,,,,,
"April 18, 2016 at 06:38AM",1.08,93,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZKqnpo=.jpg,,,,,
"April 18, 2016 at 06:43AM",0.89,94,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZOkmZU=.jpg,,,,,
"April 18, 2016 at 06:48AM",0.78,94,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZOmoZY=.jpg,,,,,
"April 18, 2016 at 06:54AM",0.73,95,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZOpn5g=.jpg,,,,,
"April 18, 2016 at 06:59AM",0.71,95,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZOtmZs=.jpg,,,,,
"April 18, 2016 at 07:04AM",0.71,95,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZSloZ0=.jpg,,,,,
"April 18, 2016 at 07:09AM",0.71,96,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZSooJU=.jpg,,,,,
"April 18, 2016 at 07:20AM",0.78,96,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZWln54=.jpg,,,,,
"April 18, 2016 at 07:24AM",0.84,97,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZWonZs=.jpg,,,,,
"April 18, 2016 at 07:29AM",0.96,97,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZWrm5s=.jpg,,,,,
"April 18, 2016 at 07:34AM",1.1,96,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZakmZ0=.jpg,,,,,
"April 18, 2016 at 07:39AM",1.34,94,1,,TRUE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZannpU=.jpg,,,,,
"April 18, 2016 at 07:44AM",1.54,93,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZaqnJU=.jpg,,,,,
"April 18, 2016 at 07:49AM",1.84,93,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZatmpY=.jpg,,,,,
"April 18, 2016 at 07:54AM",2.08,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZemnps=.jpg,,,,,
"April 18, 2016 at 07:59AM",2.37,90,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZepnJs=.jpg,,,,,
"April 18, 2016 at 08:04AM",2.52,90,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZesmpw=.jpg,,,,,
"April 18, 2016 at 08:15AM",2.65,86,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZipmp4=.jpg,,,,,
"April 18, 2016 at 08:20AM",2.69,89,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZismJk=.jpg,,,,,
"April 18, 2016 at 08:25AM",2.72,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZmkoJk=.jpg,,,,,
"April 18, 2016 at 08:35AM",2.82,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZmnnps=.jpg,,,,,
"April 18, 2016 at 08:35AM",2.87,89,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZmrmZY=.jpg,,,,,
"April 18, 2016 at 08:45AM",2.9,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZmtoJ0=.jpg,,,,,
"April 18, 2016 at 08:45AM",2.95,90,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZqmoZw=.jpg,,,,,
"April 18, 2016 at 08:50AM",3.08,91,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmZqpn5c=.jpg,,,,,
"April 18, 2016 at 09:04AM",3.4,88,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpGln50=.jpg,,,,,
"April 18, 2016 at 09:04AM",3.6,87,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpGonpc=.jpg,,,,,
"April 18, 2016 at 09:09AM",3.68,88,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpGrm5w=.jpg,,,,,
"April 18, 2016 at 09:15AM",3.86,86,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpKlmZY=.jpg,,,,,
"April 18, 2016 at 09:20AM",4.05,86,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpKnoZg=.jpg,,,,,
"April 18, 2016 at 09:25AM",4.21,84,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpKqnpY=.jpg,,,,,
"April 18, 2016 at 09:30AM",4.53,80,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpKtm5s=.jpg,,,,,
"April 18, 2016 at 09:35AM",4.95,79,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpOmmZ0=.jpg,,,,,
"April 18, 2016 at 09:40AM",5.18,80,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpOpoJU=.jpg,,,,,
"April 18, 2016 at 09:45AM",5.15,75,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpOsnZ0=.jpg,,,,,
"April 18, 2016 at 09:50AM",5.3,75,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpSlm54=.jpg,,,,,
"April 18, 2016 at 09:55AM",5.47,73,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpSooJk=.jpg,,,,,
"April 18, 2016 at 10:00AM",5.85,74,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpSrnps=.jpg,,,,,
"April 18, 2016 at 10:05AM",5.87,74,1,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpWknJ0=.jpg,,,,,
"April 18, 2016 at 10:15AM",6.37,71,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpWnoZY=.jpg,,,,,
"April 18, 2016 at 10:15AM",6.79,72,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpWqoZo=.jpg,,,,,
"April 18, 2016 at 10:20AM",7.26,71,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpWtnp0=.jpg,,,,,
"April 18, 2016 at 10:25AM",7.61,66,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpamnJ4=.jpg,,,,,
"April 18, 2016 at 10:30AM",7.88,64,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpapm5c=.jpg,,,,,
"April 18, 2016 at 10:40AM",7.94,61,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpasoZU=.jpg,,,,,
"April 18, 2016 at 10:39AM",8.58,60,2,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpeloJo=.jpg,,,,,
"April 18, 2016 at 10:44AM",8.67,60,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmpeonZo=.jpg,,,,,
"April 18, 2016 at 10:50AM",8.72,59,3,,FALSE,http://storage.googleapis.com/bloomsky-img/eaB1rJytnpS4rKupqJ1krJWwmperm5s=.jpg,,,,,
